cycle,first(list<ville>(ville) where (each.compte_ville = 0)).S,first(list<ville>(ville) where (each.compte_ville = 0)).I,first(list<ville>(ville) where (each.compte_ville = 0)).Le,first(list<ville>(ville) where (each.compte_ville = 0)).Lf,first(list<ville>(ville) where (each.compte_ville = 0)).T,first(list<ville>(ville) where (each.compte_ville = 0)).K,first(list<ville>(ville) where (each.compte_ville = 0)).R1,first(list<ville>(ville) where (each.compte_ville = 0)).R2
0,16665.666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16499.87962199369,1.0393449865146074,1.021532036013395,0.00416189451918502,0.00010188039652386,0.00003056411895716,0.01377080648682162,0.00765044804823423
2,16500.04764747741,1.0809938500925078,2.0491309698312032,0.0166098269086116,0.00020767983144708,0.00006230394943412,0.03719517820136459,0.02066398788964699
3,16500.170095238384,1.1256097525627426,3.095431801255878,0.03732119153839003,0.00031765627123718,0.00009529688137116,0.07047911121030104,0.03915506178350057
4,16500.24376834275,1.1733397066326532,4.163009469268929,0.06633604792290657,0.00043210828021968,0.0001296324840659,0.11390120932723832,0.0632784496262435
5,16500.26531109859,1.2243399932416092,5.254528390212142,0.10371520372145598,0.00055134920025944,0.00016540476007783,0.16776526644786788,0.09320292580437103
6,16500.23119914651,1.278776679318364,6.37274970448181,0.14954066492124984,0.00067570808412603,0.00020271242523781,0.23240135282699825,0.1291118626816657
7,16500.137729004466,1.3368261683869131,7.520538868243094,0.20391613977637274,0.00080553068105898,0.00024165920431769,0.30816697455161646,0.17120387475089804
8,16499.9810070332,1.3986757861533623,8.700873613761935,0.2669675986108339,0.00094118047785608,0.00028235414335682,0.39544830990110696,0.21969350550061498
9,16499.75693778668,1.464524403363975,9.91685230334612,0.33884389176045604,0.00108303979902402,0.0003249119397072,0.4946615265075859,0.274811959170881
10,16499.461211709633,1.5345830983954432,11.171702703380959,0.41971742810422163,0.00123151096976388,0.00036945329092916,0.6062541834627829,0.3368078797015461
11,16499.08929214197,1.6090758622237455,12.468791206546491,0.5097849168215725,0.00138701754581426,0.00041610526374428,0.7307067227636563,0.40594817931314237
12,16498.63640158732,1.6882403486191415,13.811632532020178,0.6092681752087866,0.00155000561444413,0.00046500168433324,0.8685340547475933,0.4825189193042184
13,16498.097507200313,1.7723286726334222,15.203899935310732,0.7184150055957566,0.00172094517117743,0.00051628355135323,1.0202872424403107,0.5668262458001726
14,16497.46730544422,1.8616082606832465,16.649435961344963,0.8375001446251501,0.00190033157714414,0.00057009947314324,1.1865552900261183,0.6591973833478435
15,16496.740205867587,1.9563627557920977,18.152263776550786,0.9668262883900043,0.00208868710228891,0.00062660613068667,1.3679670409517655,0.7599816894176474
16,16495.91031394514,2.0568929818352486,19.716599117957493,1.1067251971743073,0.00228656256003202,0.00068596876800961,1.5651931914924078,0.8695517730513377
17,16494.971412924722,2.1635179709394357,21.34686289978172,1.2575588838051788,0.00249453903936964,0.00074836171181089,1.7789484259420527,0.9883046810789182
18,16493.916944618228,2.2765760585243635,23.047694520598213,1.4197208899060847,0.0027132297408244,0.00081396892224732,2.0099936799419966,1.1166631555233315
19,16492.739989070404,2.3964260508395383,24.823965917023273,1.5936376546393967,0.00294328192311562,0.00088298457693468,2.2591385388300007,1.255076966016667
20,16491.433243035033,2.5234484702505435,26.680796412882323,1.779769980844953,0.00318537896791468,0.0009556136903744,2.527243778281119,1.404024321267288
21,16489.98899718336,2.658046883967305,28.623568416109766,1.9786146038206607,0.00344024257058876,0.00103207277117663,2.8152240549190233,1.5640133638439015
