cycle,sum(ville collect each.S),sum(ville collect each.I),sum(ville collect each.Le),sum(ville collect each.Lf),sum(ville collect each.T),sum(ville collect each.K),sum(ville collect each.R1),sum(ville collect each.R2)
162,82675.23046369717,8777.112308293488,5000.58232526455,2436.2390389563157,25.79409003856329,7.738227011568985,264.9199812594612,147.17930886793314
163,82681.25587761743,8881.15786431204,4894.332525507635,2440.348598424033,26.64419428672955,7.993258286018864,261.59737058033784,145.33274761562515
164,82687.28524623928,8983.294145791217,4790.632860469225,2443.5417325196145,27.50353716627262,8.251061149881783,258.4141198904047,143.563893443587
165,82693.3181677465,9083.560056895605,4689.422776389475,2445.852592129226,28.371918253977018,8.511575476193103,255.36318468626894,141.86871246591588
166,82699.35429767537,9181.99415843493,4590.64311022402,2447.3143328891615,29.249141253103012,8.774742375930902,252.43740442548722,140.24315643171724
167,82705.39333404673,9278.634250068497,4494.236069352679,2447.959141229384,30.13501393074866,9.040504179224596,249.62979038944923,138.68330208595884
168,82711.43500775512,9373.517159004336,4400.145207244932,2447.8182598464837,31.029348024772172,9.30880440743165,246.93367515358545,137.18542194723886
169,82717.47907615891,9466.678650650338,4308.315396960302,2446.9220125899355,31.931959136376957,9.579587740913084,244.3427801983827,135.7460146197757
170,82723.52531863634,9558.153409172699,4218.6928036004365,2445.299828757709,32.84266661774338,9.852799985323012,241.85123645947687,134.36181195865714
171,82729.57353336811,9647.975056441015,4131.224856372821,2442.9802668044067,33.76129345998557,10.12838803799567,239.4535788958519,133.02977357880923
172,82735.62353490255,9736.17619062206,4045.860220653921,2439.991037469231,34.68766618424688,10.406299855274062,237.14472761422917,131.74707494078262
173,82741.67515223727,9822.788433532902,3962.5487702786163,2436.359026333405,35.62161473729704,10.686484421189109,234.91996284485748,130.51109263045805
174,82747.72822725466,9907.842480611389,3881.2415601880093,2432.110315817966,36.56297239216239,10.968891717648715,232.7748978928516,129.31938886686385
175,82753.7826134112,9991.36815018648,3801.8907995119553,2427.270206633503,37.51157565386002,11.253472696158003,230.70545230209657,128.16969633061873
176,82759.83817461669,10073.394430379605,3724.449825129843,2421.86323869373,38.46726417006522,11.540179251019563,228.70782636650466,127.05990385629089
177,82765.8947842613,10153.949522907957,3648.8730757336702,2415.9132115048596,39.42988064642702,11.828964193928103,226.77847749430012,125.9880432194703
178,82771.95232436215,10233.06088357947,3575.116066405774,2409.443204042722,40.39927076620239,12.119781229860715,224.91409858283643,124.95227707744158
179,83150.01068480844,10310.755259542413,3503.1353637163916,2402.4755941294616,41.375283113874694,12.412584934162405,228.11159837732774,125.95088803245764
180,83619.81187867667,10388.899874537929,3465.9776962410724,2395.1837242485494,42.35787032247697,12.707361096743089,226.49974121367288,125.05558445609842
181,83635.93736372051,10467.455177496886,3456.670638323265,2387.824872431744,43.34706429874534,13.0041192896236,225.1958920486771,124.3313964067454
182,83609.00466088523,10543.670170925529,3418.637190352744,2380.367758712173,44.34274418575537,13.302823255726612,224.01311612103117,123.67447123419643
183,83598.13816118636,10618.242341681731,3366.4857301150987,2372.64630913268,45.3447087773532,13.60341263320596,222.7785387547952,122.9887674491869
184,83595.57161409751,10691.44341904778,3307.824524622083,2364.584114193858,46.352802139943165,13.90584064198295,221.46867173853718,122.26123604399822
185,83597.27131509784,10763.371495550775,3246.5853991443764,2356.1511537827746,47.36688549370155,14.210065648110467,220.10570370629284,121.50420403683438
186,83601.15316548783,10834.060126546494,3184.780945161277,2347.341142983526,48.386826162059535,14.516047848617863,218.71850786815307,120.73371209960885
187,83606.14581651232,10903.52288561106,3123.4275249244624,2338.159743519799,49.41249373018597,14.823748119055795,217.330495109907,119.96276627980217
188,83611.70124611504,10971.76994371672,3063.0272903417876,2328.6184656884934,50.443759040093575,15.133127712028076,215.95763950279408,119.20024106134838
189,83617.54047486231,11038.813190907695,3003.8185310500835,2318.731533743037,51.4804941716696,15.444148251500884,214.60973125730104,118.451575450033
190,83623.5221475412,11104.667073666247,2945.9050092895463,2308.5142862189,52.52257267879862,15.75677180363959,213.29220538050467,117.71978889421584
191,83629.57496380282,11169.348094357343,2889.3224286650147,2297.982367071457,53.569869824842485,16.07096094745275,212.00769016292145,117.00634155529099
192,83635.66311245621,11232.87408014126,2834.0724175953674,2287.151322084387,54.62226275005786,16.386678825017363,210.75711034702505,116.31174717907935
193,83641.76867659164,11295.263571183372,2780.139813696413,2276.0364018458877,55.6796305698993,16.703889170969795,209.54040634154396,115.63597265932438
194,83647.88272076192,11356.535391849797,2727.5014078392014,2264.65246941292,56.74185442101043,17.022556326303132,208.35697756610554,114.97868434027048
195,83654.00079757944,11416.708377180701,2676.130342381056,2253.013960692705,57.808817472345524,17.34264524170366,207.2059448968193,114.33939381976394
196,83660.12069289728,11475.801209443065,2625.9983089012394,2241.1348711632645,58.88040491478143,17.664121474434435,206.08630100191525,113.71754146905181
197,83666.24129946632,11533.832325928757,2577.0766371627865,2229.028755611391,59.95650393823974,17.986951181471927,204.99699388542675,113.11254284593863
198,83672.36205678647,11590.819870300156,2529.3368281114576,2216.708734194228,61.03700370198698,18.3111011105961,203.93697181690877,112.52381365574117
199,83678.48267373,11646.78166947512,2482.750809480412,2204.1875014785483,62.12179530150552,18.63653859045166,202.90520648339216,111.95078261348495
